id,tag_name,count,excerpt_post_id,wiki_post_id,Class
19432,nested-loops,2062,12385849,12385848,ND
13121,picturebox,2062,9788576,9788575,ND
1964,ksh,2062,6038407,6038406,ND
9525,distinct,3342,6438164,6438163,ND
90230,appium,3598,15649389,15649388,ND
6529,converter,3854,11470488,11470487,ND
33,language-agnostic,7694,5197182,5197181,ND
12193,internationalization,8718,5108232,5108231,ND
5282,sed,17678,4954935,4954934,ND
23944,pagedlist,271,13439187,13439186,ND
85034,openstack-nova,271,13244771,13244770,ND
16086,objdump,271,10297903,10297902,ND
78141,basex,271,9655770,9655769,ND
21646,function-call,271,19199061,19199060,ND
70590,createelement,271,17209708,17209707,ND
76972,qt-signals,271,22943376,22943375,ND
91416,akka-cluster,271,16309033,16309032,ND
24736,bytecode-manipulation,271,13724179,13724178,ND
95252,geom-bar,271,22787540,22787539,ND
91838,supervised-learning,271,16536040,16536039,ND
116668,template10,271,34461626,34461625,ND
9850,continuous,271,20203188,20203187,ND
2801,open-uri,271,10647334,10647333,ND
36515,nserror,271,9615924,9615923,ND
91463,selection-sort,271,16336112,16336111,ND
89659,dart-html,271,15354412,15354411,ND
5676,keymapping,271,21789371,21789370,ND
118155,android-vectordrawable,271,35694346,35694345,ND
43867,google-static-maps,271,17013204,17013203,ND
31148,stubbing,271,10133914,10133913,ND
36034,entitlements,271,14488672,14488671,ND
110200,powermockito,527,33377926,33377925,ND
33556,didselectrowatindexpath,527,6875552,6875551,ND
12692,interstitial,527,22126628,22126627,ND
4364,tfs2008,527,5611275,5611274,ND
56166,directx-9,527,14394988,14394987,ND
83768,signalr.client,527,12297492,12297491,ND
16224,raw-input,527,5854137,5854136,ND
45730,gsl,527,6500917,6500916,ND
8268,surface,527,10272970,10272969,ND
102357,unreal-engine4,527,25475060,25475059,ND
13401,text-parsing,783,13560370,13560369,ND
3945,tk,1551,5858433,5858432,ND
52,aptana,1807,5726271,5726270,ND
13445,ejabberd,1807,5304025,5304024,ND
548,virtualization,1807,8339038,8339037,ND
1269,yui,1807,4953855,4953854,ND
8337,bitbucket,4111,5783758,5783757,ND
93879,asp.net-identity,4879,17604700,17604699,ND
106942,react-router,5391,28410482,28410481,ND
73,csv,47631,4913959,4913958,ND
5569,function,59407,4914091,4914090,ND
79681,nodatime,272,10339225,10339224,ND
56761,evolutionary-algorithm,272,3625315,3625314,ND
61715,fab,272,27748227,27748226,ND
4800,sharpdevelop,272,13996820,13996819,ND
27171,strstr,272,10442600,10442599,ND
83908,stm32f4discovery,272,13847378,13847377,ND
70955,jquery-tokeninput,272,12049919,12049918,ND
81550,azure-virtual-network,272,26544449,26544448,ND
38208,luajit,272,6720516,6720515,ND
3044,securityexception,272,12420854,12420853,ND
3579,documentum,272,8989658,8989657,ND
17364,algorithmic-trading,272,8343569,8343568,ND
14425,jquery-forms-plugin,272,6448952,6448951,ND
36983,nsbundle,528,9973061,9973060,ND
22875,sage,528,5501941,5501940,ND
84925,bluez,528,13230169,13230168,ND
1550,bugzilla,528,5693483,5693482,ND
97819,skscene,528,19952385,19952384,ND
112076,playframework-2.4,528,30507203,30507202,ND
65215,modx-revolution,528,7379177,7379176,ND
30726,gestures,528,13717495,13717494,ND
93296,angularjs-e2e,528,17309796,17309795,ND
16744,unhandled-exception,528,10312069,10312068,ND
1677,iso,784,5556475,5556474,ND
3420,duration,784,11203428,11203427,ND
55911,contact-form-7,784,23517649,23517648,ND
61274,moxy,784,3855626,3855625,ND
5387,business-objects,784,7316664,7316663,ND
2912,32-bit,1040,7145085,7145084,ND
10457,rtp,1040,5464229,5464228,ND
1678,mount,1040,10200649,10200648,ND
78144,github-pages,1552,10932753,10932752,ND
64138,c#-2.0,1552,8351065,8351064,ND
25209,barcode-scanner,1552,11451290,11451289,ND
1083,primes,2064,3954998,3954997,ND
84109,azure-mobile-services,2320,14762855,14762854,ND
19230,background-color,2320,12802580,12802579,ND
32592,sql-server-ce,3600,5096340,5096339,ND
70707,google-plus,4112,6580205,6580204,ND
17928,width,4880,7050451,7050450,ND
97225,dplyr,6160,21178955,21178954,ND
64108,ruby-on-rails-3,55568,4896929,4896928,ND
84858,bootstrap-sass,273,12867254,12867253,ND
25825,sortedlist,273,12158110,12158109,ND
94328,mmenu,273,19427002,19427001,ND
7703,rar,273,7132316,7132315,ND
4082,egg,273,6486690,6486689,ND
8696,ektron,273,7263216,7263215,ND
14426,addchild,273,21367143,21367142,ND
28337,ab-testing,273,9555712,9555711,ND
80881,sony-smartwatch,273,11035428,11035427,ND
94735,google-rich-snippets,273,23163221,23163220,ND
105910,azure-api-management,273,24939973,24939972,ND
10826,kindle,273,6202287,6202286,ND
61615,order-of-evaluation,273,14903901,14903900,ND
12266,variant,529,17632541,17632540,ND
96095,knex.js,529,20603831,20603830,ND
37283,pygobject,529,7209040,7209039,ND
37063,database-partitioning,529,19816351,19816350,ND
4402,html-encode,529,12308539,12308538,ND
116455,tensorboard,529,34190387,34190386,ND
28902,google-search-api,529,10257915,10257914,ND
81506,android-checkbox,529,11203477,11203476,ND
22955,median,785,5419543,5419542,ND
65526,web-sql,785,7183118,7183117,ND
88242,python-decorators,785,14896572,14896571,ND
1342,textmate,1041,5308191,5308190,ND
9858,x++,1041,5662341,5662340,ND
106468,c++1z,1041,25436655,25436654,ND
52922,android-image,1297,12224236,12224235,ND
7597,unzip,1297,17504521,17504520,ND
19689,tablelayout,1297,14403494,14403493,ND
28783,liquibase,1553,5598961,5598960,ND
8159,docx,1553,8442841,8442840,ND
45901,wcf-ria-services,1553,5285428,5285427,ND
652,clickonce,2833,5818465,5818464,ND
5307,admin,3345,7766894,7766893,ND
39087,maven-3,3857,5083059,5083058,ND
1914,windows-installer,6417,3625023,3625022,ND
10402,include,7697,8897478,8897477,ND
3550,transactions,11537,5952739,5952738,ND
1531,constructor,14097,5506460,5506459,ND
9640,bindinglist,274,9126009,9126008,ND
14037,data-retrieval,274,21679810,21679809,ND
11393,z-order,274,6986523,6986522,ND
16991,shadowbox,274,6750644,6750643,ND
58098,event-bus,274,8597250,8597249,ND
27612,perspectivecamera,274,12086695,12086694,ND
64237,ondestroy,274,4667482,4667481,ND
70818,dexterity,274,9250210,9250209,ND
32466,uid,274,27430621,27430620,ND
72317,youtube-dl,274,13227066,13227065,ND
35759,backspace,274,7904845,7904844,ND
59373,xslt-grouping,274,21784452,21784451,ND
29420,flowlayout,274,14408585,14408584,ND
119392,android-studio-2.1,274,36885669,36885668,ND
4362,emma,274,7029706,7029705,ND
1349,erp,530,5069512,5069511,ND
54182,lombok,530,5266226,5266225,ND
20109,asyncsocket,530,5119989,5119988,ND
13554,beanshell,530,8505372,8505371,ND
45610,blackberry-eclipse-plugin,530,8594712,8594711,ND
88285,cheerio,530,14633198,14633197,ND
89388,cfml,530,15182882,15182881,ND
23967,region,530,23438719,23438718,ND
85227,asp.net-web-api-routing,786,13040819,13040818,ND
34703,relationships,786,27238020,27238019,ND
5001,cognos,786,5301747,5301746,ND
52562,android-maps,786,10569090,10569089,ND
85495,solr4,786,17882081,17882080,ND
6307,conditional-formatting,1042,5419824,5419823,ND
3544,api-design,1042,6156092,6156091,ND
10231,dispatcher,1042,16120165,16120164,ND
3177,partitioning,1554,12756317,12756316,ND
81850,hiveql,1810,11461772,11461771,ND
81704,mapbox,2322,11273698,11273697,ND
55641,stata,2578,6909821,6909820,ND
43112,bundler,3090,5150888,5150887,ND
11050,vhdl,3858,4998015,4998014,ND
5023,screen,4114,6448399,6448398,ND
59916,media-queries,5394,8484064,8484063,ND
48652,imageview,8210,7257053,7257052,ND
5746,insert,11026,6867027,6867026,ND
463,coldfusion,11794,3625252,3607120,ND
36606,ggplot2,18194,4217198,4217197,ND
603,time,18450,5674228,5674227,ND
19,xml,162578,3624968,3607588,ND
18271,period,275,33975891,33975890,ND
19314,showdialog,275,14065346,14065345,ND
113366,google-speech-api,275,39270594,39270593,ND
43341,binning,275,31182642,31182641,ND
100614,spritebuilder,275,21528809,21528808,ND
2135,inode,275,14795161,14795160,ND
32523,render-to-texture,275,8084334,8084333,ND
5709,chroot,275,9275119,9275118,ND
28239,zend-view,275,18200703,18200702,ND
46689,audio-processing,275,6395159,6395158,ND
91697,angularjs-resource,275,26667425,26667424,ND
62293,fortran95,275,8535560,8535559,ND
32771,virtual-keyboard,275,15880725,15880724,ND
19933,iocp,275,9956118,9956117,ND
58336,safari-extension,531,5652467,5652466,ND
16092,freetds,531,12471796,12471795,ND
10685,jdk1.6,531,8350776,8350775,ND
59961,jcrop,531,7102517,7102516,ND
15019,i2c,787,5930706,5930705,ND
11785,solver,787,12941728,12941727,ND
32978,spring-annotations,787,8531220,8531219,ND
68928,spyder,1299,10462934,10462933,ND
88403,google-glass,1555,14942075,14942074,ND
1898,portlet,1811,6131443,6131442,ND
61338,uilocalnotification,2067,6142523,6142522,ND
20851,slice,2579,13358610,13358609,ND
21957,repository-pattern,2579,5704566,5704565,ND
11273,listener,4115,9841557,9841556,ND
106338,kubernetes,4627,25293487,25293486,ND
26084,uiimageview,9491,5479979,5479978,ND
25562,asp-classic,10515,5108129,5108128,ND
5036,reference,12051,7056773,7056772,ND
17310,while-loop,14355,5627393,5627392,ND
10896,copying,276,19612946,19612945,ND
48455,railscasts,276,5149355,5149354,ND
7829,file-manager,276,30126927,30126926,ND
96733,durandal-2.0,276,19267892,19267891,ND
101658,mean.io,276,22165051,22165050,ND
22941,jql,276,9163816,9163815,ND
100407,bolt-cms,276,21407352,21407351,ND
101898,karma-mocha,276,27016398,27016397,ND
57089,dft,276,12098269,12098268,ND
71025,xuggler,276,6948910,6948909,ND
61787,vs-unit-testing-framework,276,5053725,5053724,ND
7566,spidermonkey,276,5118335,5118334,ND
107700,applepay,276,26481415,26481414,ND
114782,android-navigationview,276,32700939,32700938,ND
103766,velocity.js,276,23449390,23449389,ND
11789,capitalization,276,25923234,25923233,ND
17945,octal,276,8548359,8548358,ND
81524,azure-sdk-.net,276,15301265,15301264,ND
83165,objectanimator,276,12209743,12209742,ND
22057,binutils,276,7093006,7093005,ND
66000,arraybuffer,276,20012725,20012724,ND
63056,hp-quality-center,276,19089414,19089413,ND
66122,ninject.web.mvc,276,21511544,21511543,ND
47993,graphicsmagick,532,5487680,5487679,ND
27500,equinox,532,10122645,10122644,ND
35831,depth,532,15170624,15170623,ND
95438,facebook-unity-sdk,532,18542820,18542819,ND
70724,opennlp,532,7861686,7861685,ND
65115,supervisord,788,10696180,10696179,ND
1650,vcl,1044,4272927,4272926,ND
20137,dql,1044,5792620,5792619,ND
5301,bookmarklet,1044,5559865,5559864,ND
2906,ethernet,1044,6049015,6049014,ND
75664,dynamics-ax-2012,1044,8486500,8486499,ND
96729,apex,1044,19359839,19359838,ND
55602,slickgrid,1044,4907406,4907405,ND
88674,q,1300,14824733,14824732,ND
117954,webpack-2,1300,41660992,41660991,ND
86279,angular-routing,1300,26861135,26861134,ND
14766,pyinstaller,1556,8671006,8671005,ND
3235,trigonometry,1556,5104749,5104748,ND
6377,facelets,1812,3625123,3625122,ND
6022,crop,2324,7532943,7532942,ND
7748,parent,2324,15814832,15814831,ND
6260,session-variables,3092,12315067,12315066,ND
22118,facebook-fql,3092,8222796,8222795,ND
657,integration,3604,9044250,9044249,ND
46913,chef,5140,5462301,5462300,ND
33380,in-app-purchase,6676,6264469,6264468,ND
3610,nested,8724,11340524,11340523,ND
456,version-control,13844,3933491,3933490,ND
4841,jar,14612,5143744,5143743,ND
5486,input,21012,6866812,6866811,ND
67023,android-fragments,33812,6165075,6165074,ND
1925,haskell,33812,3625024,3607687,ND
67438,word-cloud,277,16647202,16647201,ND
19086,django-apps,277,9118315,9118314,ND
73335,facebook-timeline,277,7541754,7541753,ND
108842,webvr,277,27493626,27493625,ND
14112,perceptron,277,14544599,14544598,ND
8308,normalize,277,11672157,11672156,ND
14309,named-parameters,277,16194098,16194097,ND
62495,kernel-density,277,24332900,24332899,ND
42672,netsh,277,9849702,9849701,ND
41355,avalondock,277,6249453,6249452,ND
86280,django-1.5,277,13687119,13687118,ND
16060,speech-synthesis,277,10645000,10644999,ND
27783,coverflow,277,5460414,5460413,ND
42653,f2py,277,10232158,10232157,ND
18127,cydia,277,7457540,7457539,ND
3264,mysql-management,277,29731615,29731614,ND
12169,intuit,277,9420864,9420863,ND
121049,kaa,277,38525280,38525279,ND
35558,code-signing-certificate,277,15699041,15699040,ND
112665,sonarqube5.1,277,30817885,30817884,ND
113460,sonarlint,277,31519619,31519618,ND
11629,oracle-xe,277,5407074,5407073,ND
11971,xerces,533,8474119,8474118,ND
60270,activity-lifecycle,533,23135591,23135590,ND
9768,static-variables,533,9251900,9251899,ND
777,mapi,533,5708321,5708320,ND
10762,serial-communication,533,9344068,9344067,ND
82388,shadow-dom,533,11599481,11599480,ND
3672,carbon,533,3625078,3625077,ND
13992,google-sites,533,10936843,10936842,ND
3986,bazaar,533,3690198,3690197,ND
10264,minimize,533,6481479,6481478,ND
50808,anova,533,13570573,13570572,ND
29561,savefiledialog,533,11948303,11948302,ND
8874,pragma,533,10779278,10779277,ND
99535,coreos,533,20921932,20921931,ND
106462,uisearchcontroller,789,27704717,27704716,ND
79944,point-cloud-library,789,10444417,10444416,ND
82239,tm,789,13862289,13862288,ND
2020,pop3,789,8356939,8356938,ND
90372,crashlytics,1045,15746574,15746573,ND
838,wireless,1045,7077982,7077981,ND
61113,joomla-extensions,1045,5139465,5139464,ND
12505,binary-data,1045,18883105,18883104,ND
1106,linq-to-objects,1301,6425840,6425839,ND
29605,cabal,1301,5688959,5688958,ND
13056,break,1557,16648513,16648512,ND
41442,countdown,1557,19613595,19613594,ND
30849,category,2069,8909747,8909746,ND
5583,wget,2581,5310972,5310971,ND
8908,formula,3093,11926430,11926429,ND
3246,elisp,3605,3625068,3607529,ND
14529,virtualenv,3861,6515154,6515153,ND
357,xampp,8213,5722600,5722599,ND
72,sql-server,209941,3625231,3607030,ND
19048,xacml,278,5277106,5277105,ND
36592,apriori,278,7866117,7866116,ND
18058,srand,278,17336908,17336907,ND
101915,xcode5.1,278,22341575,22341574,ND
856,interbase,278,8202727,8202726,ND
29219,spring-webflow-2,278,5992497,5992496,ND
39597,git-extensions,278,8388239,8388238,ND
107620,nightmare,278,26411559,26411558,ND
112612,vm-implementation,278,30774225,30774224,ND
10372,winhttp,278,6777288,6777287,ND
55615,revit-api,278,18994310,18994309,ND
95557,glass-mapper,278,18613506,18613505,ND
15669,dyld,278,6365558,6365557,ND
71637,sunspot-solr,278,8541250,8541249,ND
2306,plink,278,11189570,11189569,ND
51228,bing-api,534,9207819,9207818,ND
61154,android-syncadapter,534,8952890,8952889,ND
12667,http-authentication,534,12310026,12310025,ND
68453,appharbor,534,5826308,5826307,ND
47666,toggleclass,534,8163364,8163363,ND
18559,type-erasure,534,10761040,10761039,ND
43592,spring-el,534,5830372,5830371,ND
91153,delphi-xe4,534,16158826,16158825,ND
51330,lm,790,14562495,14562494,ND
57021,azure-worker-roles,790,6049160,6049159,ND
2431,abstraction,790,8357075,8357074,ND
65608,mediaelement.js,790,8078614,8078613,ND
71168,spring-amqp,790,17579803,17579802,ND
104940,swift-playground,790,24418873,24418872,ND
33613,gamekit,790,9994170,9994169,ND
71941,hadoop-streaming,790,7019689,7019688,ND
14383,mschart,1046,6713134,6713133,ND
27114,logical-operators,1302,22138146,22138145,ND
54400,python-multithreading,1302,16106453,16106452,ND
11954,loader,1302,8355061,8355060,ND
3661,type-inference,1302,5688933,5688932,ND
7342,priority-queue,1558,13752787,13752786,ND
2538,enterprise-library,1558,3625041,3625040,ND
20464,sparse-matrix,2326,6899412,6899411,ND
4220,contextmenu,3606,6989167,6989166,ND
69977,instagram,3606,7357034,7357033,ND
89638,angular-ui-bootstrap,4118,15323364,15323363,ND
5871,operator-overloading,5654,7178005,7178004,ND
102986,dokku,279,22982996,22982995,ND
11056,file-locking,279,22115950,22115949,ND
93073,probability-density,279,17167370,17167369,ND
37424,linode,279,13780660,13780659,ND
26153,ioerror,279,19525504,19525503,ND
8231,project-structure,279,25852479,25852478,ND
56644,webviewclient,279,9575297,9575296,ND
23866,forgot-password,279,19579620,19579619,ND
18279,case-statement,279,25770244,25770243,ND
3088,autosave,279,21460206,21460205,ND
9483,quadratic,279,30308410,30308409,ND
72786,android-event,279,34977171,34977170,ND
119002,spring-cloud-config,279,38110240,38110239,ND
20423,dimension,535,22591707,22591706,ND
26001,ivalueconverter,535,6433354,6433353,ND
110973,flex-spark,535,29402712,29402711,ND
7187,devtools,535,17219919,17219918,ND
10847,formatter,535,7620593,7620592,ND
30161,jsonpath,535,14124970,14124969,ND
24801,netcat,535,10201378,10201377,ND
18633,malware,535,10504959,10504958,ND
8986,ref,535,16175813,16175812,ND
30365,nsobject,791,7859634,7859633,ND
7338,multiple-instances,791,20642076,20642075,ND
110753,docker-swarm,791,29198873,29198872,ND
5627,introspection,791,8355396,8355395,ND
78251,amazon-iam,1047,12322122,12322121,ND
11214,signature,1047,9847109,9847108,ND
3356,remote-desktop,1047,10314297,10314296,ND
71227,emr,1047,7893821,7893820,ND
1242,acrobat,1047,7658950,7658949,ND
51681,android-ui,1303,10980534,10980533,ND
93819,postgresql-9.3,1303,17639982,17639981,ND
5376,web-parts,1559,5368439,5368438,ND
50329,talend,1559,5239316,5239315,ND
14914,matching,1559,12072311,12072309,ND
80181,url-redirection,2327,17498815,17498814,ND
19051,layout-manager,2327,7892774,7892773,ND
66360,css-transitions,4119,7660594,7660593,ND
11094,dataset,6679,9056871,9056870,ND
608,mod-rewrite,28695,3744959,3744958,ND
92497,reactjs,53527,16880335,16880334,ND
364,rest,57111,3624973,3607594,ND
64542,maven-dependency-plugin,280,9716984,9716983,ND
75060,air-native-extension,280,8228661,8228660,ND
17185,slimdx,280,4742863,4742862,ND
30362,algebraic-data-types,280,5845741,5845740,ND
52517,nested-routes,280,29695327,29695326,ND
34377,boost-filesystem,280,11456519,11456518,ND
16443,sabre,280,23795302,23795301,ND
107027,mpeg-dash,280,26724112,26724111,ND
51640,socketserver,280,15705936,15705935,ND
97012,ghost-blog,280,19424716,19424715,ND
27005,jarsigner,280,14530135,14530134,ND
26652,multibyte,280,11517493,11517492,ND
93035,lens,280,17144401,17144400,ND
52279,arc4random,280,5497002,5497001,ND
39427,solrnet,536,3794555,3794554,ND
102780,c#-6.0,536,22914746,22914745,ND
47373,android-datepicker,536,11666482,11666481,ND
51222,jqgrid-asp.net,536,4890800,4890799,ND
75930,geofencing,536,9138413,9138412,ND
14827,greedy,536,10003808,10003807,ND
117819,ngfor,536,38050469,38050468,ND
8186,semantic-markup,792,6010869,6010868,ND
89614,reactive-cocoa,792,15298703,15298702,ND
104024,reactjs-flux,792,23600881,23600880,ND
9019,multilanguage,1048,10739487,10739486,ND
4679,glibc,1304,5279684,5279683,ND
78612,android-testing,1304,20982379,20982378,ND
119797,react-native-android,1304,42512157,42512156,ND
6339,fixed,1560,10463114,10463113,ND
10064,anonymous-function,1560,10133829,10133828,ND
15639,inner-classes,1560,9220758,9220757,ND
7302,vlc,1816,5422315,5422314,ND
